category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Miniaturen : voor klavier,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992411,,,
metadata,FAAM manifestation ID,id,KCA-030904517924,,,
metadata,call number,string,MM-TP-MORTE-miniatu-1/2/3,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"Deel / Cahier I
<ol>
<li> Landelijke Dans / Danse rustique</li>
<li> Moeders Slaapliedeken / Berceuse de ma mère</li>
<li> Lyrisch Oneblik / Moment lyrique</li>
<li> Vreugde / Joie</li>
<li> Eenvoud / Simplicité</li>
<li> Melodisch Interludium / Interlude mélodique</li>
<li> De Liereman / Le Vieilleur</li>
<li> Ernstige Overweging / Méditation sérieuse</li>
<li> Plechtige Stemming / Sentiment solennel</li>
<li> Weemoedig Slaapliedeken voor Bobby / Berceuse mélancolique pour Bobby</li>
</ol>",,,
statements,editorial annotation,item,iyfjpyT2,,octave sign,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,c8jBELvt,,stringendo,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,6xMojKko,,Miniaturen : voor klavier,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2Cu75SXC,,Lodewijk Mortelmans,YvQmwaaW||
statements,agent,statement,nytyiRSb,,Metropolis (Oud-Huis G. Prop),7tdgMgre|bSzLPudk|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
