category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Palestrina's Messe für die Verstorbenen (Missa requiem) : nebst d. Responsorium Libera me. In d. heutigen Schreibweise hrsg. u. mit e. erklärenden Einl. vers.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992775,,,
metadata,FAAM manifestation ID,id,BSB-991078131189707356,,,
metadata,call number,string,4 Mus.pr. 391,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,JXYgRRuc,,musica ficta,
statements,editorial annotation,item,atGzytDR,,affect,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,YVdQHjKd,,choral music,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,musical work,item,NbioSzsg,,"Missa pro defunctis, IGP 57",
statements,agent,statement,QsyS369D,,Johann Matthias Heberle,7tdgMgre|G8KijfkK|1853
statements,agent,statement,PiHf7TsH,,Johann Gottfried Ferrenberg,6UPEJgTQ||1853
statements,agent,statement,nHfR4BAi,,Giovanni Pierluigi da Palestrina,YvQmwaaW||
