category,faam_property,type,value,base_url,label
metadata,label,string,William Barclay Squire,,
metadata,description,string,"British musicologist, librarian and librettist (1855-1927)",,
metadata,aliases,string,William Barclay Squire,,
metadata,qid,externalid,Q4422652,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996052,,
statements,VIAF ID,externalid,74677932,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/355762,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Squire,_William_Barclay",https://imslp.org/wiki/,
statements,date of birth,date,1855-10-16,,
statements,date of death,date,1927-01-13,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,BPsUV5WT,,librettist
statements,occupation,item,avB62pGy,,librarian
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,6zGBQwwr,,United Kingdom of Great Britain and Ireland
statements,place of birth,item,96rVh94r,,London
statements,place of death,item,96rVh94r,,London
