category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Finale Allegro Vivace del V Quartetto,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992727,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA83,,,
metadata,call number,string,TORR. Ms.A.83,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,MDf8Dzi3,,instrument reconstruction,
statements,handwritten annotation,item,4Vi2FEPi,,Roman numeral analysis,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,6B7CRduX,,string quartet,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,6UPEJgTQ||
statements,agent,statement,5yDGjqgE,,Giuseppe Cambini,YvQmwaaW||
