category,faam_property,type,value,base_url,label
metadata,label,string,Fernand Lauweryns,,
metadata,description,string,Belgian music publisher,,
metadata,aliases,string,Fernand Jacques Telesphon Lauweryns,,
metadata,aliases,string,Fernand Lauweryns,,
metadata,qid,externalid,Q135437708,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005754,,
statements,RISM ID,externalid,people/30064795,https://rism.online/,
statements,date of birth,date,1882-01-05,,
statements,instance of,item,aJeJBesD,,human
statements,instance of,item,HmGw8E8i,,music publishing company
statements,role,item,7tdgMgre,,publisher
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,MwhmFC4w,,music publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,4g8XzGFP,,Brussels
