category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Art moderne du piano, 50 Etudes de salon moyenne force et progressives... par Marmontel, op. 108",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005723,,,
metadata,FAAM manifestation ID,id,BNF-43135625w,,,
metadata,call number,string,VM8 S-518,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,QMkarpd5,,amateur music-making,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,55e2GrNr,,Antoine-François Marmontel,YvQmwaaW||
statements,agent,statement,cy2NFhfp,,Heugel,7tdgMgre|dtkJhYLf|
