category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur l'Opéra de D.F.E Auber Le Dieu et la Bayadère : Op. 42,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992737,,,
metadata,FAAM manifestation ID,id,KCG-000331376,,,
metadata,call number,string,DS4645,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,YjEwcJzP,,duet,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,hG5PERE4,,Le Dieu et la Bayadère,
statements,agent,statement,Q9hzqiq3,,Daniel François Esprit Auber,YvQmwaaW||
statements,agent,statement,NTvBj8eb,,Eugène Walckiers,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
statements,agent,statement,Qpi4vWw7,,Eugène Troupenas,7tdgMgre|dtkJhYLf|
