category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,6 gedichten,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002822,,,
metadata,FAAM manifestation ID,id,KCA-030902653382,,,
metadata,call number,string,MM-LEPP-WAELP-gedicht-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,nhyHiCdi,,song cycle,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,Vi9AJ5vB,,Hendrik Waelput,YvQmwaaW||
statements,agent,statement,b86ecGY4,,Eugeen van Oye,eBGrzZAP||
statements,agent,statement,cxiva6NZ,,Edward Gailliard,7tdgMgre|QRuTEdwa|1872
