category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Recueil des morceaux de musique ancienne. [Sixième volume] [Música notada] :exécutés aux concerts de la Société de musique vocale, religieuse et classique, fondée à Paris en 1843 sous le patronage de Mesdames La Mle. Duchesse d'Albufera ... et sous la direction de Mr. Le Prince de la Moskowa",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004035,,,
metadata,FAAM manifestation ID,id,BNE-bdh0000161241,,,
metadata,call number,string,M/1030,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,The digitization is incomplete.,,,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,8N6k5W5i,,accidental,
statements,editorial annotation,item,QfLRrJ2B,,rinforzando,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,provenance,item,GnkzLFgd,,Biblioteca Nacional de España,
statements,related item,item,ZpAqTJvQ,,Tomás Luis de Victoria,
statements,related item,item,K79S8mEL,,Andrea Gabrieli,
statements,related item,item,YnzhaJPS,,Jacobus Gallus,
statements,related item,item,6EMBp4Vk,,Felice Anerio,
statements,related item,item,AmY4DwdD,,Giacomo Carissimi,
statements,related item,item,ewzbdtrz,,Thomas Tallis,
statements,related item,item,ZZJDssmU,,Francesco Durante,
statements,related item,item,9EsmuS53,,O vos omnes,
statements,related item,item,gczqKVc6,,Diffusa est gratia,
statements,related item,item,JZNEbj3q,,Exultate justi,
statements,related item,item,BdiVqwaM,,Ecce quomodo moritur iustus,
statements,related item,item,NFMsWGmw,,"Quintus Psalmus poenitentialis, LV 798",
statements,related item,item,i9bS772k,,Ave Regina caelorum,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,ik3NwdWW,,motet,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,jZ5Za9W2,,Napoléon Joseph Ney,7tdgMgre|dtkJhYLf|1843
statements,agent,statement,ZZJDssmU,,Francesco Durante,YvQmwaaW||
statements,agent,statement,AmY4DwdD,,Giacomo Carissimi,YvQmwaaW||
statements,agent,statement,ZpAqTJvQ,,Tomás Luis de Victoria,YvQmwaaW||
statements,agent,statement,JaEP5Aa7,,Melchior Vulpis,YvQmwaaW||
statements,agent,statement,YnzhaJPS,,Jacobus Gallus,YvQmwaaW||
statements,agent,statement,ewzbdtrz,,Thomas Tallis,YvQmwaaW||
statements,agent,statement,6EMBp4Vk,,Felice Anerio,YvQmwaaW||
statements,agent,statement,kkHrN3TP,,Orlande de Lassus,YvQmwaaW||
statements,agent,statement,AHLXh73G,,Giovanni Maria Nanino,YvQmwaaW||
statements,agent,statement,K79S8mEL,,Andrea Gabrieli,YvQmwaaW||
