category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Madrigal,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005485,,,
metadata,FAAM manifestation ID,id,ORP-20143700p36,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3160
L'Illustration, N. 3160",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,5e364x8v,,Henry Guilhaud,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|19-09-1903
