category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Cours pratique et théorique d'harmonie,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992342,,,
metadata,FAAM manifestation ID,id,KCA-030902508966,,,
metadata,call number,string,MM-TH-SARLY-courspr-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,4Vi2FEPi,,Roman numeral analysis,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,9FjoYgjm,,arrow,
statements,handwritten annotation,item,ePSpfWmF,,figured bass,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Mk25KX72,,music theory,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,L9szjsBt,,keyboard instrument,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,im53S5Ag,,Henry Sarly,YvQmwaaW||
