category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,In memoriam : voor piano-forte,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992382,,,
metadata,FAAM manifestation ID,id,KCA-030902404588,,,
metadata,call number,string,MM-TP-DEJON-inmemor-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"Dedicated to Ms. Theo du Moulin.
The title has been changed to ""Nocturno""",,,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,c8jBELvt,,stringendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,nQn3aXpr,,tempo rubato,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,EhDkHFK9,,In memoriam : voor piano-forte,
statements,keyword,item,QapAmARZ,,symphonic poem,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2yHpmJQV,,Marinus de Jong,YvQmwaaW||
statements,agent,statement,H9Vpi47r,,De Ring,7tdgMgre|bSzLPudk|1925
