category,faam_property,type,value,base_url,label
metadata,label,string,Henri Messemaeckers sr.,,
metadata,description,string,Belgian composer and music publisher,,
metadata,aliases,string,Henri Messemaeckers Sr.,,
metadata,aliases,string,Henri Messemaeckers,,
metadata,qid,externalid,Q104645717,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002519,,
statements,VIAF ID,externalid,289059417,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Messemaeckers,_Henri",https://imslp.org/wiki/,
statements,date of birth,date,1778-11-15,,
statements,date of death,date,1864-12-25,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,7tdgMgre,,publisher
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,MwhmFC4w,,music publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
