category,faam_property,type,value,base_url,label
metadata,label,string,Luigi Madonis,,
metadata,description,string,Italian composer and violinist,,
metadata,aliases,string,Giovanni Madonis,,
metadata,aliases,string,Luigi Madonis,,
metadata,qid,externalid,Q4274331,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995893,,
statements,VIAF ID,externalid,288633647,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30013118,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Madonis,_Luigi",https://imslp.org/wiki/,
statements,date of birth,date,1690-01-01,,
statements,date of death,date,1770-01-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,9CVVGZdo,,violinist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,eYiHyUu4,,Republic of Venice
statements,place of birth,item,CgZzMq22,,Venice
statements,place of death,item,ZpwbPoZj,,
statements,instrument,item,G8tgNnWV,,violin
