category,faam_property,type,value,base_url,label
metadata,label,string,Stéphen de La Madelaine,,
metadata,description,string,French singer and writer,,
metadata,aliases,string,Stéphen de La Madelaine,,
metadata,qid,externalid,Q55836750,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005017,,
statements,VIAF ID,externalid,59433979,https://viaf.org/viaf/,
statements,date of birth,date,1801-01-01,,
statements,date of death,date,1868-01-01,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,ZS9h3s2q,,vocal pedagogy
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,oJ9qmRVq,,singer
statements,sex or gender,item,ku2dT5kg,,male
