category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Drie Songs,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992280,,,
metadata,FAAM manifestation ID,id,KCA-030902700829,,,
metadata,call number,string,MM-LEPP-PEETE-drielie-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,nhyHiCdi,,song cycle,
statements,keyword,item,6A3RvFCV,,children's music,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,a2g2Km3k,,Drie Liederen,
statements,agent,statement,nPY6863Z,,Flor Peeters,YvQmwaaW||
statements,agent,statement,3rt4YEZn,,Joannes Reddingius,eBGrzZAP||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,H9Vpi47r,,De Ring,7tdgMgre|bSzLPudk|
