category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Prélude,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005516,,,
metadata,FAAM manifestation ID,id,ORP-20143988p13,,,
metadata,call number,string,KTS1 H.11.map.008,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3188
L'Illustration, N. 3188",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,YwvXPxhJ,,prelude,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|03-04-1904
