category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantaisie : pour la Flûte avec Acc. de Piano ou Quatuor sur des motifs de l'Opéra de Gustave ou le Bal masqué : Opéra: 53,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992736,,,
metadata,FAAM manifestation ID,id,KCG-000331412,,,
metadata,call number,string,DS4645,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,7TfyuFpZ,,turn,
statements,editorial annotation,item,eJhxFoas,,marcato,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,mMrUGL4h,,ad libitum,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,6UEXnNtj,,Gustave III ou Le bal masqué,
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
statements,agent,statement,Qpi4vWw7,,Eugène Troupenas,7tdgMgre|dtkJhYLf|
statements,agent,statement,Q9hzqiq3,,Daniel François Esprit Auber,YvQmwaaW||
statements,agent,statement,NTvBj8eb,,Eugène Walckiers,YvQmwaaW||
