category,faam_property,type,value,base_url,label
metadata,label,string,Eugeen De Ridder,,
metadata,description,string,Belgian writer (1893-1962),,
metadata,aliases,string,Eugeen De Ridder,,
metadata,qid,externalid,Q2862763,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004310,,
statements,date of birth,date,1893-06-24,,
statements,date of death,date,1962-04-13,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,eBGrzZAP,,librettist
statements,occupation,item,YrCfZ8vh,,writer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
