category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Missa in honorem S. Elisabeth. Ad duas voces aequales comitante organo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005661,,,
metadata,FAAM manifestation ID,id,DPF-202502010,,,
metadata,call number,string,ms-1950-04,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"Supplementum ad Periodicum MUSICA SACRA No. 4, 1950",,,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,iZiYk6VC,,organ stop,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,kNneakGU,,mass,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,Xdxu2ivX,,Henri Durieux,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1950
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
