category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"L'Angelus : Fantaisie : pour La Flûte avec Accompagnement de deux Violons, Alto, Basse, deux Clarinettes, deux Cors obligés et deux Bassons, (ou du Piano Forte) : Op. 46.",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992781,,,
metadata,FAAM manifestation ID,id,KCG-000370115,,,
metadata,call number,string,DS4645,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,editorial annotation,item,hJoKsjEm,,variation,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,QHAoKPG8,,solo,
statements,keyword,item,NdA6Fzv9,,virtuoso,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,MbASmHy9,,cadenza,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,musical work,item,LQkGBRer,,"L'Angelus, Op.46",
statements,agent,statement,jtE66RbA,,N. Simrock,7tdgMgre|G8KijfkK|
statements,agent,statement,Xt8m8K6L,,Jean-Louis Tulou,YvQmwaaW||
