category,faam_property,type,value,base_url,label
metadata,label,string,Christoph Willibald von Gluck,,
metadata,description,string,opera composer (1714–1787),,
metadata,aliases,string,Christoph Willibald Gluck,,
metadata,aliases,string,Christoph Willibald Ritter von Gluck,,
metadata,aliases,string,"Christoph Willibald Gluck, Ritter von",,
metadata,aliases,string,Christoph von Glück,,
metadata,aliases,string,Christoph Willibald,,
metadata,aliases,string,Christoph Willibald von Gluck,,
metadata,qid,externalid,Q130759,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995954,,
statements,VIAF ID,externalid,37101876,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/67338,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gluck,_Christoph_Willibald",https://imslp.org/wiki/,
statements,date of birth,date,1714-07-02,,
statements,date of death,date,1787-11-15,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,RM9imfPD,,Kingdom of Bohemia
statements,nationality,item,jzSuLNvo,,Archduchy of Austria
statements,place of birth,item,efBz2b3s,,
statements,place of death,item,UvT8FR5N,,Vienna
statements,instrument,item,ARCBiyhQ,,pipe organ
statements,influenced by,item,mwVnivR7,,
statements,educated at,item,Rs5eQCdV,,Charles University
