category,faam_property,type,value,base_url,label
metadata,label,string,Hans Dagobert Bruger,,
metadata,description,string,,,
metadata,aliases,string,,,
metadata,qid,externalid,Q72936791,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996046,,
statements,VIAF ID,externalid,8148411,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/78182,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bruger,_Hans_Dagobert",https://imslp.org/wiki/,
statements,date of birth,date,1894-01-01,,
statements,date of death,date,1932-01-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,bX2aWAhB,,musician
statements,occupation,item,dve6FwYg,,
statements,sex or gender,item,ku2dT5kg,,male
