category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,A | Collection of Lessons | for the Harpsicord | or Piano et Forte | Composed by | Ferdinando Tenducci | Dedicated to the Right Hon.ble | Lady Hope,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992724,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA76,,,
metadata,call number,string,TORR. Ms.A.76,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,Q8MBQBw7,,harpsichord,
statements,agent,statement,BzfaYvCj,,Giusto Fernando Tenducci,YvQmwaaW||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,9QaFAsRL|CgZzMq22|
