category,faam_property,type,value,base_url,label
metadata,label,string,Martin Berteau,,
metadata,description,string,French musician,,
metadata,aliases,string,,,
metadata,qid,externalid,Q517573,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,122270696,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30013268,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Berteau,_Martin",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,2nFJpnZ8,,cello
