category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992384,,,
metadata,FAAM manifestation ID,id,KCA-030902929402,,,
metadata,call number,string,MM-TP-DURLE-bronind-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,b3QcSGeL,,leggiero,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,eJhxFoas,,marcato,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,GpNEm7nw,,engage pedal,
statements,handwritten annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,khky4mo6,,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,related item,item,iSW3dqPK,,De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano,
statements,keyword,item,QapAmARZ,,symphonic poem,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,PNUCXvjA,,fantasy,
statements,keyword,item,jvLF4xd6,,medievalism,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,ThMz2zA8,,Emmanuel Durlet,YvQmwaaW||1955
statements,agent,statement,ThMz2zA8,,Emmanuel Durlet,7tdgMgre|bSzLPudk|
statements,agent,statement,ThMz2zA8,,Emmanuel Durlet,6UPEJgTQ||1959
