category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Passionsmusik : nach dem Evangelisten Matthäus,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004332,,,
metadata,FAAM manifestation ID,id,BSB-991076581989707356,,,
metadata,call number,string,2 Mus.pr. 5769,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,TUdHPWU8,,alternative melody,
statements,editorial annotation,item,2niWvJiL,,instrument substitution,
statements,editorial annotation,item,LtW88Gtx,,realization of figured bass,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,fsof5n4h,,aria,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,keyword,item,5vn5pemP,,oratorio,
statements,instrumentation,item,TicDHwYM,,soprano,
statements,instrumentation,item,gVFJ3YRC,,alto,
statements,instrumentation,item,4YzWbco5,,tenor,
statements,instrumentation,item,K94zCrpZ,,bass,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,instrumentation,item,8cygiHEB,,organ,
statements,musical work,item,X2F6meSX,,"Matthäuspassion, BWV 244",
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,T4UPmCxj,,Robert Franz,6UPEJgTQ||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|1867
