category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ave Maria. Ad duas voces aequales comitante organo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005673,,,
metadata,FAAM manifestation ID,id,DPF-202502022,,,
metadata,call number,string,ms-1938-02,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Junii 1938 (No. 2).,,,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,MR3kLpuM,,bar number,
statements,editorial annotation,item,ieqEGEHo,,messa di voce,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,mMrUGL4h,,ad libitum,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,ik3NwdWW,,motet,
statements,keyword,item,7UGJWsQF,,Marian hymn,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,TPyyUA9Y,,Charles De Liever,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1938
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
