category,faam_property,type,value,base_url,label
metadata,label,string,Friedrich Burgmüller,,
metadata,description,string,German composer (1806–1874),,
metadata,aliases,string,Johann Friedrich Franz Burgmüller,,
metadata,aliases,string,Friedrich Burgmüller,,
metadata,qid,externalid,Q62075,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002619,,
statements,VIAF ID,externalid,275325,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/117709,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Burgmüller,_Friedrich",https://imslp.org/wiki/,
statements,date of birth,date,1806-12-04,,
statements,date of death,date,1874-02-13,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,T6nAVeGM,,pianist
statements,occupation,item,L7DPWnnr,,music teacher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,CTNhzr7a,,Germany
statements,nationality,item,ksU5GpVW,,Kingdom of Bavaria
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,77FYikdp,,Regensburg
statements,place of death,item,RfK3bXUG,,
statements,instrument,item,PyGNLcfw,,piano
