category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantasia chromatica,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004025,,,
metadata,FAAM manifestation ID,id,BSB-991076574139707356,,,
metadata,call number,string,2 Mus.pr. 8594,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"This piece is part of ""Anthologie classique tirée des oeuvres de Bach, Scarlatti, Händel, Mozart etc. : pour le piano seul ; No. 32""",,,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,k6GNqQ5D,,arpeggio,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,YLBjfZTJ,,fugue,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,MHKmHYhH,,"Chromatic Fantasia and Fugue, BWV 903",
statements,agent,statement,HyU2Z63V,,Maurice Schlesinger,7tdgMgre|PNeLQZnK|
statements,agent,statement,8cEGTiq9,,Tobias Haslinger,7tdgMgre|UvT8FR5N|
statements,agent,statement,6iVvX3mY,,Franz Liszt,6UPEJgTQ||
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
