category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Musik zu Shakespeare's ""Sturm"", Op. 8",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992329,,,
metadata,FAAM manifestation ID,id,KCA-030901696879,,,
metadata,call number,string,MM-OO-VANDERS-musik-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,agent,statement,3EGSrwCz,,Frank Van der Stucken,YvQmwaaW||
