category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"2me. Quintette ou Sextuor : pour deux Violons, deux Altos, Violoncelle et Contrebasse (ad libitum) : Op. 51",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992600,,,
metadata,FAAM manifestation ID,id,KCG-000356465,,,
metadata,call number,string,DS-1125,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Only violin part.,,,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,musical work,item,FA3sCouY,,"String Quintet No.2, Op.51",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN|AYShtw7v|
statements,agent,statement,jnXsRCEa,,Chabal,7tdgMgre|dtkJhYLf|
statements,agent,statement,jm4QpjVW,,Carl Czerny,YvQmwaaW||
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
