category,faam_property,type,value,base_url,label
metadata,label,string,Léon Husson,,
metadata,description,string,French composer (1851-1905),,
metadata,aliases,string,L. Husson,,
metadata,aliases,string,L. Husson,,
metadata,aliases,string,Léon Husson,,
metadata,qid,externalid,Q135898943,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005776,,
statements,VIAF ID,externalid,11148120473394790817,https://viaf.org/viaf/,
statements,date of birth,date,1851-01-21,,
statements,date of death,date,1905-04-14,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,dtkJhYLf,,Paris
statements,place of death,item,65Hn698Q,,
