category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Missa Gregoriana. Ad duas voces aequales comitante organo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005663,,,
metadata,FAAM manifestation ID,id,DPF-202502012,,,
metadata,call number,string,not available,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA,,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,jLreunkg,,tenuto,
statements,editorial annotation,item,MR3kLpuM,,bar number,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,ieqEGEHo,,messa di voce,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,kNneakGU,,mass,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,HZJXrXz7,,Ivo Mortelmans,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
