category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Mandoline,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005413,,,
metadata,FAAM manifestation ID,id,ORP-20143702p31,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,hcZB9haW,,serenade,
statements,keyword,item,4Jjg5FwX,,string music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,dxmNfHRR,,Charles Delioux,YvQmwaaW||
statements,agent,statement,Asu9TycB,,Journal des Demoiselles,7tdgMgre|dtkJhYLf|01-1856
