category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Traité de la pédale, ou : Méthode de son emploi au piano : avec exemples tirés des concerts historiques donnés par Antoine Rubinstein",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002805,,,
metadata,FAAM manifestation ID,id,KCA-030902800223,,,
metadata,call number,string,MM-TPO-KUFFE-traited-1,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,dcpEysXL,,musical instrument part,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Bir7HzXZ,,musical instrument part,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,6m3ZbnrF,,musical technique,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,gDJSYobS,,Bosworth Music,7tdgMgre|96rVh94r|1897
statements,agent,statement,VjdWmWeW,,Anton Rubinstein,oMERLdSN||
statements,agent,statement,7T2ecLxQ,,Maurice Kufferath,6UPEJgTQ||
statements,agent,statement,jZ54gutD,,Mikhail Glinka,YvQmwaaW||
statements,agent,statement,gWqSeD3z,,Carl Maria von Weber,YvQmwaaW||
statements,agent,statement,JanKyaSj,,Pyotr Ilyich Tchaikovsky,YvQmwaaW||
statements,agent,statement,CWKiEvvh,,Franz Schubert,YvQmwaaW||
statements,agent,statement,6iVvX3mY,,Franz Liszt,YvQmwaaW||
statements,agent,statement,h7iqGs87,,Felix Mendelssohn,YvQmwaaW||
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
statements,agent,statement,5MMa69Kf,,Johann Nepomuk Hummel,YvQmwaaW||
statements,agent,statement,ez5MUfiE,,César Cui,YvQmwaaW||
statements,agent,statement,VjdWmWeW,,Anton Rubinstein,YvQmwaaW||
statements,agent,statement,5vPvVrHJ,,Sigismond Thalberg,YvQmwaaW||
statements,agent,statement,2TucE7F9,,Robert Schumann,YvQmwaaW||
statements,agent,statement,8EpC6dQ6,,Frédéric Chopin,YvQmwaaW||
