category,faam_property,type,value,base_url,label
metadata,label,string,Nicolas Isouard,,
metadata,description,string,Maltese composer (1773–1818),,
metadata,aliases,string,Nicolò Isouard,,
metadata,aliases,string,Niccolò Isonard,,
metadata,aliases,string,Nicolas Isouard,,
metadata,qid,externalid,Q736805,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995903,,
statements,VIAF ID,externalid,39428131,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30001597,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Isouard,_Nicolo",https://imslp.org/wiki/,
statements,date of birth,date,1773-05-16,,
statements,date of death,date,1818-03-23,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,cnYxQJt9,,
statements,place of birth,item,Mbv7BGvE,,
statements,place of death,item,dtkJhYLf,,Paris
statements,influenced by,item,85Zxus9X,,
statements,influenced by,item,egcX2NfV,,
statements,influenced by,item,MBofjcoj,,
statements,influenced by,item,Jxa3pa39,,
statements,influenced by,item,P8TA9kab,,
