category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Duo I in d-moll : für 2 Clarinetten,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992511,,,
metadata,FAAM manifestation ID,id,KCA-030901353307,,,
metadata,call number,string,UM-BC-CRUSE-duo1-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,7TfyuFpZ,,turn,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,93GDD9ND,,ornament,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,TLaaNgbw,,chronometry,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,QJBnZkeJ,,clarinet music,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,agent,statement,kjc6KBeH,,Bernhard Crusell,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,XAGe7nBv,,Hans Sikorski,7tdgMgre|TrVTMFdZ|
