category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"La Sonate pathétique de L. van Beethoven, op. 13. Edition rythmée et annotée par Mathis Lussy, (oeuvre posthume)",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005718,,,
metadata,FAAM manifestation ID,id,BNF-13908155m,,,
metadata,call number,string,4-VM12-59,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,QELJUJBf,,church cantata,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,cet83jND,,"Piano Sonata No. 8 in C Minor, Op. 13",
statements,agent,statement,j4DJfCC2,,Mathis Lussy,YvQmwaaW||
statements,agent,statement,bksidguC,,Enoch & Cie (Costallat),7tdgMgre|dtkJhYLf|
