category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Quatre Morceaux,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005366,,,
metadata,FAAM manifestation ID,id,ORP-20143703p7,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,cRkwexHH,,romance,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,XU5msyZD,,Louis Maes,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
