category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Rondo fantasque: pour violon et piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992262,,,
metadata,FAAM manifestation ID,id,KCA-030902500674,,,
metadata,call number,string,MM-DUBP-BOUSE-rondo-2,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,EXzrp8XT,,ossia,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,DT4vQExr,,pizzicato,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,aEh85uRG,,rondo,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,DQwB3wUJ,,fantasia,
statements,keyword,item,YjEwcJzP,,duet,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,HJZSuCPo,,Ludovic Bouserez,YvQmwaaW||1915
statements,agent,statement,HJZSuCPo,,Ludovic Bouserez,6UPEJgTQ||1915
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
