category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Convoluut : werken voor piano.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992372,,,
metadata,FAAM manifestation ID,id,KCA-030902146890,,,
metadata,call number,string,MM-TP-BENOI-inquiet-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"There are many signatures of pupuls playing different pieces, most of them illegible.

<ol>
<li> ""L.Lambrecht"" in Caprice, Op. 19 </li>
<li> ""Clemens"" in Trois Caprices, Op.7 </li>
<ol>",,,
statements,sections,html,"<ol>
<li> L'Inquiétude, Op.6 </li>
<li> Caprice, Op.19 </li>
<li> Trois Caprices, Op.7 </li>
<li> 2 Mazurkas, Op.4 </li>
<li> 2 Fantaisies, Op. 9 </li>
<li> Fantaisie No.3, Op.18 </li>
<li> Fantaisie No.4, Op.20 </li>
<li> Contes et Ballades, Op.34 1er Cahier N.1 </li>
<li> Contes et Ballades, Op.34 1er Cahier N.2 </li>
<li> Contes et Ballades, Op.34 1er Cahier N.3 </li>
<li> Contes et Ballades, Op.34 2me Cahier N.1 </li>
<li> Contes et Ballades, Op.34 2me Cahier N.2 </li>
<li> Contes et Ballades, Op.34 2me Cahier N.3 </li>
<li> Contes et Ballades, Op.34 3me Cahier N.1 </li>
<li> Contes et Ballades, Op.34 3me Cahier N.2 </li>
<li> Contes et Ballades, Op.34 3me Cahier N.3 </li>
<li> Contes et Ballades, Op.34 4me Cahier N.1 </li>
<li> Contes et Ballades, Op.34 4me Cahier N.2 </li>
<li> Contes et Ballades, Op.34 4me Cahier N.3 </li>
</ol>",,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,QGRAMUu8,,repeat sign,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,GpNEm7nw,,engage pedal,
statements,handwritten annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,RkZNQ7Ju,,numeric time signature,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,AB4X4hGP,,translation,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,ZoPM2cvq,,collection volume,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,PPhziStg,,capriccio,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,gSQX2CT4,,"L'Inquiétude, Op.6",
statements,musical work,item,3WHBf2zi,,"Caprice, Op.19",
statements,musical work,item,F2UfAjjG,,"3 Caprices, Op.7",
statements,musical work,item,88HFuX7z,,"2 Mazurkas, Op.4",
statements,musical work,item,SdgSSR3n,,"2 Fantaisies, Op.9",
statements,musical work,item,ZibxQ5pt,,"Fantaisie No.3, Op.18",
statements,musical work,item,AK7xN2XN,,"Fantaisie No.4, Op.20",
statements,musical work,item,SLsmnpYr,,"Contes et Ballades, Op.34",
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,VHEan89z,,Jean Baptiste Katto,7tdgMgre|4g8XzGFP|
statements,agent,statement,cy2NFhfp,,Heugel,7tdgMgre|dtkJhYLf|
statements,agent,statement,bksidguC,,Enoch & Cie (Costallat),7tdgMgre|dtkJhYLf|
