category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ivanhoe: N.7 Romance de Rebecca: Pour Mezzo Soprano: (Longtempts brisé),,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992657,,,
metadata,FAAM manifestation ID,id,KCG-000322330,,,
metadata,call number,string,II 12542,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,8Au3ocED,,staccato,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,jvLF4xd6,,medievalism,
statements,keyword,item,nhyHiCdi,,song cycle,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,WAgLcNUe,,mezzo-soprano,
statements,musical work,item,a6Jz8RDd,,Walter Scott lyrique,
statements,agent,statement,jzuVKd9W,,Giuseppe Concone,YvQmwaaW||
statements,agent,statement,KkjWWRKk,,Edouard Bélanger,eBGrzZAP||
