category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Cours de chant ou méthode progressive et complète divisée en 2 parties, 1ère partie",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004107,,,
metadata,FAAM manifestation ID,id,BNF-43203582h,,,
metadata,call number,string,VM8 A-183,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,DawBtzdU,,solmization,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,UMravioT,,alternative lyrics,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,biAt5GhS,,Bernard Latte,7tdgMgre|dtkJhYLf|1843
statements,agent,statement,n9XVoQC2,,Francesco Piermarini,YvQmwaaW||
