category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Twenty-seven old Flemish folk songs : transcribed for piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992535,,,
metadata,FAAM manifestation ID,id,KCA-030904517767,,,
metadata,call number,string,UM-TP-MORTE-lied27-1/2/3,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"[h=1]Book III[/h]
<ul>
<li> XIX. Hartverheffing. Uplifting of the Heart </li>
<li> XXVII. Cecilia </li>
</ul>",,,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,dRksXP4F,,traditional folk music,
statements,keyword,item,63UM7kBx,,music of Belgium,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2Cu75SXC,,Lodewijk Mortelmans,YvQmwaaW||1922
