category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Petit Mari - Petite femme. 5 Pièces pour piano a 4 mains,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005484,,,
metadata,FAAM manifestation ID,id,ORP-20143700p35,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3158
L'Illustration, N. 3158",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,fygECL6d,,keyboard four hands,
statements,agent,statement,LRMRHmqZ,,Edmond Arnaud,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|05-09-1903
