category,faam_property,type,value,base_url,label
metadata,label,string,Karl Proske,,
metadata,description,string,German musicologist (1794–1861),,
metadata,aliases,string,Karl Proske,,
metadata,qid,externalid,Q75028,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996150,,
statements,VIAF ID,externalid,54943755,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30797,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Proske,_Carl",https://imslp.org/wiki/,
statements,date of birth,date,1794-02-11,,
statements,date of death,date,1861-12-20,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,TBYigQyt,,
statements,occupation,item,HkbL2euD,,music theorist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,WN5PAeAx,,Kingdom of Prussia
statements,place of birth,item,Bc5wBEo3,,
statements,place of death,item,77FYikdp,,Regensburg
