category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Potpourri : pour la Flûte avec Accompagt de Piano sur des motifs de l'opéra I Montecchi ed I capuletti de Bellini : Op: 55.,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992743,,,
metadata,FAAM manifestation ID,id,KCG-000337038,,,
metadata,call number,string,DS4623,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,eyBy9fJP,,potpourri,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,UWuzhp4p,,I Capuleti e i Montecchi,
statements,musical work,item,MasDcY5m,,"Potpourri, Op.55",
statements,agent,statement,FzuLDZCr,,Vincenzo Bellini,YvQmwaaW||
statements,agent,statement,KuMf3k3f,,Giulio Briccialdi,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|bSzLPudk|
