category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Karel van Gelderland: rol van den hertog,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992287,,,
metadata,FAAM manifestation ID,id,KCA-030901779048,,,
metadata,call number,string,MM-MS-BENOI-karel-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,EXzrp8XT,,ossia,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,eZ6Y2bh8,,lyrical drama,
statements,keyword,item,9yzt9yRS,,dramatico-musical work,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,c3Lv7Pp5,,Karel van Gelderland,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
