category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,1er concerto en la mineur : réduction pour violon et piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004385,,,
metadata,FAAM manifestation ID,id,KCA-030902488649,,,
metadata,call number,string,MM-SV-BACH-conc1-2,,,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,H9peVKU2,,Rehearsal letter,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,b3QcSGeL,,leggiero,
statements,editorial annotation,item,LBfWd2va,,espressivo,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,jP8px5zn,,bowing,
statements,editorial annotation,item,TWwN9yoM,,string harmonic,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,TWwN9yoM,,string harmonic,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,4Jjg5FwX,,string music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,CPwnrmhG,,"Violin Concerto in A minor, BWV 1041",
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,gUAVo2ie,,Mathieu Crickboom,6UPEJgTQ||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|1927
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
