category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Théories complètes du chant / par M. Stéphen de La Madelaine...,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005032,,,
metadata,FAAM manifestation ID,id,BNF-324059706,,,
metadata,call number,string,V-43585,,,
metadata,score format,item,KEwR4rEs,,Text,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,agent,statement,FKvvzr9a,,Stéphen de La Madelaine,YvQmwaaW||
statements,agent,statement,5q9U4tL9,,Ferdinand-Fleurus Amyot,7tdgMgre|dtkJhYLf|1852
statements,agent,statement,mNynReve,,Conservatoire de Paris,9QaFAsRL|dtkJhYLf|
