category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,In nomine Jesu: baryton,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992306,,,
metadata,FAAM manifestation ID,id,KCA-030902519450,,,
metadata,call number,string,MM-MS-WAMBA-innomin-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,ik3NwdWW,,motet,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,instrumentation,item,LqkpKZa7,,baritone,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
