category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,In nomine Jesu: baryton,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992307,,,
metadata,FAAM manifestation ID,id,KCA-030902606158,,,
metadata,call number,string,MM-MS-WAMBA-innomin-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,editorial annotation,item,hChNthvw,,date,
statements,editorial annotation,item,7qCCArxX,,signature,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,ik3NwdWW,,motet,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,instrumentation,item,LqkpKZa7,,baritone,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||01-1960
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
