category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sinfonietta, op. 48",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992512,,,
metadata,FAAM manifestation ID,id,KCA-030904487201,,,
metadata,call number,string,UM-BKA-NOVAC-sinfo48-9,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,iyfjpyT2,,octave sign,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,crUkNjhF,,tactus subdivision,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,YTvrHinn,,"Sinfonietta, op. 48",
statements,related item,item,hxytZTf6,,"Sinfonietta, op. 48",
statements,related item,item,dCgg2RXo,,"Sinfonietta, op. 48",
statements,related item,item,47FS2CxH,,"Sinfonietta, op. 48",
statements,related item,item,RUVL9BE4,,"Sinfonietta, op. 48",
statements,related item,item,QoaPLptE,,"Sinfonietta, op. 48",
statements,related item,item,SJKNFXVX,,"Sinfonietta, op. 48",
statements,related item,item,jB79Jbfc,,"Sinfonietta, op. 48",
statements,related item,item,TLaaNgbw,,chronometry,
statements,keyword,item,Mr4ByBuL,,wind music,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,HcmSE474,,oboe,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,instrumentation,item,9t6BfJ2T,,bassoon,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,musical work,item,iksLgf6q,,"Sinfonietta, Op.48",
statements,agent,statement,igKquX5h,,Rudolf Nováček,YvQmwaaW||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|1903
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH||
