category,faam_property,type,value,base_url,label
metadata,label,string,Gabriel Fauré,,
metadata,description,string,"French composer, organist, pianist and teacher (1845–1924)",,
metadata,aliases,string,Gabriel Faure,,
metadata,aliases,string,Gabriel Urbain Fauré,,
metadata,aliases,string,Gabriel Fauré,,
metadata,qid,externalid,Q104919,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002363,,
statements,VIAF ID,externalid,27064267,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41731,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Fauré,_Gabriel",https://imslp.org/wiki/,
statements,date of birth,date,1845-05-12,,
statements,date of death,date,1924-11-04,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,kf5zKxN8,,
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,ARCBiyhQ,,pipe organ
statements,influenced by,item,mqpTBfp2,,Camille Saint-Saëns
statements,influenced by,item,FTz4No8B,,
statements,educated at,item,VZD5QpBx,,Niedermeyer school in Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
