category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Harmonia Sacra or Divine Hymns and Dialogues : with a Thorow Bass for the Theorbo-Lute, Bass Viol, Harpsichord, or Organ. vols. 1-2",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004140,,,
metadata,FAAM manifestation ID,id,ORP-20134135,,,
metadata,call number,string,KTS1 C1.33 07E42,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Some pages are missing.,,,
statements,sections,html,2 Volumes.,,,
statements,editorial annotation,item,ePSpfWmF,,figured bass,
statements,handwritten annotation,item,ePSpfWmF,,figured bass,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,QELJUJBf,,church cantata,
statements,keyword,item,nhyHiCdi,,song cycle,
statements,keyword,item,awRfkzzU,,basso continuo,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,k59fQ7su,,continuo group,
statements,musical work,item,Uf655iQV,,Harmonia Sacra,
statements,agent,statement,nTmL95bR,,Robert Allen Spencer,oMERLdSN||
statements,agent,statement,ebhZpZbu,,Henry Playford,7tdgMgre|96rVh94r|1688
statements,agent,statement,ebhZpZbu,,Henry Playford,YvQmwaaW||
