category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Symphony No. 5, V: Rondo-Finale",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16003972,,,
metadata,FAAM manifestation ID,id,WML-768530,,,
metadata,call number,string,uu_mckay_asc,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,Wdj3hQU8,,J. William Marriott Digital Library,
statements,keyword,item,Zgsxtx6S,,symphony,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,fctvbD6Q,,Symphony No. 5,
statements,agent,statement,MjskrVov,,Maurice Abravanel,AcFWzeQH||
statements,agent,statement,QwGYdnmk,,Gustav Mahler,YvQmwaaW||
