category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Les sirènes: poème musical pour choeur à 8 voix mixtes, op. 1",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992286,,,
metadata,FAAM manifestation ID,id,KCA-030902499117,,,
metadata,call number,string,MM-MS-ANTOI-sirenes-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,agent,statement,F5XuWprz,,Georges Antoine,YvQmwaaW||1910
