category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Convoluut : Valentine Degive-Ledelier,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004153,,,
metadata,FAAM manifestation ID,id,KCA-03090443184,,,
metadata,call number,string,MM-ZLV-BEETH-sixvals-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,QasJKrSg,,tremolo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,EXzrp8XT,,ossia,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,QasJKrSg,,tremolo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,93GDD9ND,,ornament,
statements,handwritten annotation,item,amkJ6EBs,,cadenza,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,WU3jYeSi,,La reine de Chypre,
statements,related item,item,gf7FahV7,,Otello,
statements,related item,item,98LX5gcb,,Semiramide,
statements,related item,item,DXZVjUDd,,Stabat Mater,
statements,keyword,item,fsof5n4h,,aria,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,agent,statement,YWvFQ75E,,Gioachino Rossini,YvQmwaaW||
statements,agent,statement,NPPV2XtG,,Fromental Halévy,YvQmwaaW||
statements,agent,statement,9bug7VfA,,Valentine Degive-Ledelier,oMERLdSN|bSzLPudk|
