category,faam_property,type,value,base_url,label
metadata,label,string,Charles Van den Borren,,
metadata,description,string,"Belgian university professor, librarian, musicologist and music historian (1874–1966)",,
metadata,aliases,string,Charles Van den Borren,,
metadata,qid,externalid,Q1066297,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005640,,
statements,VIAF ID,externalid,41847517,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30064396,https://rism.online/,
statements,date of birth,date,1874-11-17,,
statements,date of death,date,1966-01-14,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,eBGrzZAP,,librettist
statements,related to,item,Gx3B7DJH,,early music
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,related to,item,Rn2iLGJr,,period composition
statements,occupation,item,XWcaJQty,,university teacher
statements,occupation,item,avB62pGy,,librarian
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,kKY7zLoa,,music historian
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,XsjPV59x,,
statements,place of death,item,NWerpCFb,,
statements,influenced by,item,jq6qS77b,,Arnold Dolmetsch
statements,educated at,item,K4cyR6ei,,Royal Conservatory of Brussels
statements,employer,item,GDp3g8Qs,,
