category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Allegro con fuoco,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992290,,,
metadata,FAAM manifestation ID,id,KCA-030902125688,,,
metadata,call number,string,MM-MS-DEBOE-allegro-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,WgWRP5cq,,organ music,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,instrumentation,item,8cygiHEB,,organ,
statements,musical work,item,iU7rbTo2,,Allegro con fuoco,
statements,agent,statement,UnrnLejN,,August De Boeck,YvQmwaaW||1893
