category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Air pour la Voix de Tenore (ou haute-Contre) : Tiré de l'opéra de Joseph en Egypte (Vainement Pharaon),,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992565,,,
metadata,FAAM manifestation ID,id,KCG-000356691,,,
metadata,call number,string,II-44,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,fsof5n4h,,aria,
statements,instrumentation,item,4YzWbco5,,tenor,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,Wd786FRW,,Joseph en Egypt,
statements,agent,statement,YMXCcMXZ,,"Gennevouise, L.A.J.",oMERLdSN||1850
statements,agent,statement,MwNG8YD2,,Étienne Méhul,YvQmwaaW||1807
