category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,La précieuse : für Violine und Klavier,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005000,,,
metadata,FAAM manifestation ID,id,KCA-030904920060,,,
metadata,call number,string,MM-SV-COUPE-lapreci-4,,,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,jP8px5zn,,bowing,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,LtW88Gtx,,realization of figured bass,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,keyword,item,4Jjg5FwX,,string music,
statements,keyword,item,6wpp746x,,programme music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,YJViDXyp,,musical hoax,
statements,keyword,item,DrGjSfwU,,forgery,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,KqBibisZ,,Louis Couperin,YvQmwaaW||
statements,agent,statement,JXgmU5ov,,Fritz Kreisler,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|g9oYkZyL|1910
