category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992722,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA53,,,
metadata,call number,string,TORR. Ms.A.53,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,note,html,Performance practice comments in German.,,,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,DEL3dtgx,,sforzando,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,j3tnVzW5,,diminuendo,
statements,handwritten annotation,item,LtW88Gtx,,realization of figured bass,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,X8NxipyB,,concerto,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,k59fQ7su,,continuo group,
statements,musical work,item,bnwuJniP,,"Concerto for 3 Violins in F major, RV 551",
statements,agent,statement,GSqAPxLN,,Antonio Vivaldi,YvQmwaaW||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,9QaFAsRL|CgZzMq22|
